restaurant_id,name,zone_id,district,category,price_level,base_prep_time_mean_min,base_prep_time_std_min,capacity_tier,has_consistent_promo,promo_pattern,matchday_sensitivity,latency_pressure_factor
R1242,Monte Now 1242,Z08,Fuencarral-El Pardo,grocery_convenience,2,6.0,1.3,small,false,none,medium,1.16
R1243,Bernabeu Pizza 1243,Z05,Chamartín,pizza,3,16.4,3.2,small,false,none,high,0.99
R1244,Chamberi Corner 1244,Z07,Chamberí,fast_food,2,10.2,1.7,medium,false,none,medium,0.87
R1245,Vallecas Casa 1245,Z13,Puente de Vallecas,spanish_tapas,3,18.6,3.1,medium,false,none,medium,0.87
R1246,Lineal Box 1246,Z15,Ciudad Lineal,fast_food,1,10.2,2.1,medium,true,weekend_discount,low,1.14
R1247,Chamberi Roma 1247,Z07,Chamberí,pizza,3,16.1,2.6,small,false,random_flash,low,0.7
R1248,Usera Azteca 1248,Z12,Usera,mexican,2,11.9,2.4,small,true,weekend_discount,low,1.17
R1249,Norte District 1249,Z06,Tetuán,burger,2,13.7,2.3,medium,false,none,low,1.08
R1250,Lineal Kebab 1250,Z15,Ciudad Lineal,kebab,2,9.2,1.6,small,false,none,high,1.33
R1251,Golden Bowl 1251,Z04,Salamanca,healthy,3,12.2,1.9,small,false,random_flash,high,1.36
R1252,Latina Taberna 1252,Z10,Latina,spanish_tapas,2,18.7,2.6,medium,false,none,low,1.0
R1253,Verde Oven 1253,Z17,Villaverde,pizza,2,17.7,2.5,small,false,none,low,0.96
R1254,Bernabeu Pizzeria 1254,Z05,Chamartín,pizza,1,17.7,2.5,medium,true,weekend_discount,low,0.7
R1255,Morata Burrito 1255,Z14,Moratalaz,mexican,2,14.3,2.4,small,false,random_flash,low,1.21
R1256,Lineal Smash 1256,Z15,Ciudad Lineal,burger,2,15.0,2.4,medium,false,none,medium,1.08
R1257,Aravaca Taco 1257,Z09,Moncloa-Aravaca,mexican,3,11.6,2.2,small,false,none,medium,1.04
R1258,Golden Sweet 1258,Z04,Salamanca,dessert,3,7.1,2.1,large,true,weekend_discount,medium,1.12
R1259,Monte Fresh 1259,Z08,Fuencarral-El Pardo,healthy,1,12.2,2.0,medium,false,none,low,0.8
R1260,Horta Market 1260,Z16,Hortaleza,grocery_convenience,2,6.8,1.8,medium,false,none,low,1.07
R1261,Vallecas Stack 1261,Z13,Puente de Vallecas,burger,2,15.5,1.9,large,false,none,medium,0.98
R1262,River Pizzeria 1262,Z02,Arganzuela,pizza,3,15.3,3.0,small,true,lunch_combo,medium,1.12
R1263,Norte Fresh 1263,Z06,Tetuán,healthy,2,12.3,1.9,large,false,none,medium,1.17
R1264,Vallecas Taco 1264,Z13,Puente de Vallecas,mexican,3,14.1,2.9,small,true,taco_tuesday_2x1,low,1.09
R1265,Central Oven 1265,Z01,Centro,pizza,1,17.0,3.2,large,true,weekend_discount,low,0.97
R1266,Park Smash 1266,Z03,Retiro,burger,1,13.8,2.3,small,true,lunch_combo,low,0.9
R1267,Morata Burrito 1267,Z14,Moratalaz,mexican,1,14.1,3.2,large,false,none,medium,1.05
R1268,Bernabeu Slice 1268,Z05,Chamartín,pizza,2,16.2,2.5,small,false,random_flash,high,1.17
R1269,Chamberi Wrap 1269,Z07,Chamberí,kebab,3,9.8,1.5,small,true,healthy_lunch,low,1.01
R1270,Chamberi Tapas 1270,Z07,Chamberí,spanish_tapas,3,20.0,3.4,large,false,none,low,0.9
R1271,River Taquería 1271,Z02,Arganzuela,mexican,2,14.0,2.9,medium,false,random_flash,low,0.88
R1272,Bernabeu Express 1272,Z05,Chamartín,fast_food,2,10.5,1.9,medium,true,lunch_combo,high,0.97
R1273,Chamberi Roma 1273,Z07,Chamberí,pizza,4,16.2,3.0,medium,true,weekend_discount,low,0.79
R1274,Bernabeu Azteca 1274,Z05,Chamartín,mexican,2,12.1,2.7,small,true,taco_tuesday_2x1,high,0.87
R1275,Metropolitano Box 1275,Z20,San Blas-Canillejas,fast_food,3,10.9,1.7,small,false,random_flash,low,0.78
R1276,River Express 1276,Z02,Arganzuela,grocery_convenience,2,7.3,1.3,medium,true,healthy_lunch,low,1.05
R1277,Golden Fresh 1277,Z04,Salamanca,healthy,2,12.1,2.4,large,false,none,low,1.43
R1278,Norte Tapas 1278,Z06,Tetuán,spanish_tapas,1,16.9,2.7,large,false,none,low,0.85
R1279,Verde Pizzeria 1279,Z17,Villaverde,pizza,2,15.8,2.7,small,true,lunch_combo,low,1.27
R1280,Lineal Roll 1280,Z15,Ciudad Lineal,sushi,1,20.9,4.4,small,false,none,high,0.95
R1281,River Corner 1281,Z02,Arganzuela,fast_food,1,10.6,2.2,large,false,none,low,0.97
R1282,Bernabeu Stack 1282,Z05,Chamartín,burger,2,14.1,2.8,small,true,weekend_discount,medium,0.92
R1283,Golden Taco 1283,Z04,Salamanca,mexican,2,13.5,3.1,small,false,random_flash,low,1.18
R1284,Golden Wrap 1284,Z04,Salamanca,kebab,3,8.0,1.9,medium,false,none,low,1.21
R1285,Vallecas Go 1285,Z13,Puente de Vallecas,fast_food,3,10.1,2.3,small,true,weekend_discount,low,1.37
R1286,Norte Hub 1286,Z06,Tetuán,fast_food,2,11.1,1.9,medium,true,weekend_discount,medium,1.25
R1287,Horta Shawarma 1287,Z16,Hortaleza,kebab,2,10.0,1.5,medium,false,none,low,1.36
R1288,Latina Smash 1288,Z10,Latina,burger,2,14.2,2.1,small,false,random_flash,low,1.07
R1289,Morata Express 1289,Z14,Moratalaz,fast_food,2,11.8,1.6,medium,true,lunch_combo,low,1.05
R1290,Norte Garden 1290,Z06,Tetuán,healthy,2,12.0,2.2,small,false,none,medium,0.73
R1291,Villa Bites 1291,Z18,Villa de Vallecas,fast_food,3,11.1,2.2,large,true,lunch_combo,medium,1.15
R1292,Park Taberna 1292,Z03,Retiro,spanish_tapas,4,18.7,3.3,medium,false,random_flash,medium,1.16
R1293,Horta Roma 1293,Z16,Hortaleza,pizza,2,14.7,2.7,small,true,lunch_combo,medium,1.14
R1294,Norte Bowl 1294,Z06,Tetuán,healthy,1,11.8,2.5,medium,false,none,medium,0.77
R1295,Chamberi Gelato 1295,Z07,Chamberí,dessert,2,7.8,1.8,medium,true,lunch_combo,low,1.27
R1296,Metropolitano Gelato 1296,Z20,San Blas-Canillejas,dessert,1,8.2,1.6,small,false,random_flash,high,1.22
R1297,Chamberi Garden 1297,Z07,Chamberí,healthy,3,12.9,2.3,medium,false,none,medium,1.56
R1298,Lineal Hub 1298,Z15,Ciudad Lineal,fast_food,2,11.2,2.3,small,false,none,medium,0.93
R1299,Vallecas Dessert 1299,Z13,Puente de Vallecas,dessert,1,8.1,2.1,large,true,lunch_combo,medium,1.01
R1300,Vical Pizzeria 1300,Z19,Vicálvaro,pizza,1,16.4,2.6,large,false,random_flash,low,1.34
R1301,Chamberi Fresh 1301,Z07,Chamberí,healthy,3,12.1,2.4,small,true,healthy_lunch,low,1.0
R1302,Norte Taquería 1302,Z06,Tetuán,mexican,2,14.4,3.1,large,false,random_flash,high,0.97
R1303,Chamberi Casa 1303,Z07,Chamberí,spanish_tapas,4,16.9,3.3,medium,false,none,medium,1.13
R1304,Chamberi Burrito 1304,Z07,Chamberí,mexican,3,15.1,2.8,large,false,none,low,1.02
R1305,Central Hub 1305,Z01,Centro,fast_food,2,11.3,2.3,large,true,weekend_discount,low,1.06
R1306,Bernabeu Tapas 1306,Z05,Chamartín,spanish_tapas,3,19.2,3.1,medium,false,none,high,1.08
R1307,Golden Azteca 1307,Z04,Salamanca,mexican,3,13.8,2.3,medium,false,random_flash,medium,1.12
R1308,Aero Oven 1308,Z21,Barajas,pizza,2,16.1,2.3,medium,true,weekend_discount,low,0.8
R1309,Latina Green 1309,Z10,Latina,healthy,1,12.2,2.0,medium,false,random_flash,medium,1.19
R1310,Norte Burrito 1310,Z06,Tetuán,mexican,2,11.8,2.9,medium,true,weekend_discount,medium,1.36
R1311,Villa Sweet 1311,Z18,Villa de Vallecas,dessert,2,9.0,2.1,small,true,weekend_discount,low,0.81
R1312,Golden Burger 1312,Z04,Salamanca,burger,1,14.4,2.7,small,true,weekend_discount,low,0.8
R1313,Horta Doner 1313,Z16,Hortaleza,kebab,2,10.5,1.9,small,false,none,low,0.9
R1314,Central Box 1314,Z01,Centro,fast_food,3,11.4,1.7,medium,false,random_flash,medium,1.36
R1315,Vallecas Pizzeria 1315,Z13,Puente de Vallecas,pizza,2,15.4,3.3,medium,true,weekend_discount,medium,1.02
R1316,Cara Sweet 1316,Z11,Carabanchel,dessert,2,7.8,2.1,small,false,none,low,1.0
R1317,Park Go 1317,Z03,Retiro,fast_food,2,11.7,1.8,small,false,none,medium,0.75
R1318,Norte Doner 1318,Z06,Tetuán,kebab,2,9.4,1.8,medium,false,none,medium,0.74
R1319,Vallecas Go 1319,Z13,Puente de Vallecas,fast_food,2,11.2,2.2,medium,false,random_flash,low,0.96
R1320,Chamberi Now 1320,Z07,Chamberí,grocery_convenience,1,6.1,1.4,medium,false,none,high,0.89
R1321,Golden Taberna 1321,Z04,Salamanca,spanish_tapas,3,18.4,2.8,medium,false,none,low,0.94
R1322,Golden District 1322,Z04,Salamanca,burger,2,13.1,2.8,medium,false,none,medium,1.14
R1323,Verde Zen 1323,Z17,Villaverde,sushi,2,18.5,4.6,medium,false,none,low,1.29
R1324,Park Roma 1324,Z03,Retiro,pizza,3,15.7,2.9,small,true,weekend_discount,medium,0.91
R1325,Park Pizza 1325,Z03,Retiro,pizza,2,17.0,3.2,small,true,weekend_discount,low,1.28
R1326,Chamberi Zen 1326,Z07,Chamberí,sushi,3,20.4,3.4,large,false,none,medium,0.95
R1327,Park Burrito 1327,Z03,Retiro,mexican,3,12.9,2.5,small,false,random_flash,low,1.01
R1328,Chamberi Express 1328,Z07,Chamberí,fast_food,2,10.7,2.2,small,false,random_flash,medium,1.25
R1329,Central Slice 1329,Z01,Centro,pizza,2,15.7,3.2,small,false,none,low,1.22
R1330,Morata Azteca 1330,Z14,Moratalaz,mexican,2,12.4,3.2,medium,true,weekend_discount,low,0.7
R1331,Usera Doner 1331,Z12,Usera,kebab,2,8.9,1.8,small,false,none,low,1.01
R1332,Central Roll 1332,Z01,Centro,sushi,4,23.0,3.3,small,false,random_flash,low,1.01
R1333,Usera Pizza 1333,Z12,Usera,pizza,2,16.0,2.6,medium,false,random_flash,low,1.01
R1334,Metropolitano Tokyo 1334,Z20,San Blas-Canillejas,sushi,2,18.6,4.2,large,false,none,high,0.92
R1335,Vallecas Bowl 1335,Z13,Puente de Vallecas,healthy,2,11.5,2.0,medium,false,none,medium,1.0
R1336,Golden Pizza 1336,Z04,Salamanca,pizza,2,16.0,2.8,large,true,weekend_discount,medium,1.03
R1337,Aravaca Shawarma 1337,Z09,Moncloa-Aravaca,kebab,1,8.9,1.9,medium,false,random_flash,medium,1.14
R1338,Metropolitano Hub 1338,Z20,San Blas-Canillejas,fast_food,2,10.6,2.2,medium,false,random_flash,medium,1.11
R1339,Norte Pizza 1339,Z06,Tetuán,pizza,2,15.3,2.3,medium,false,none,low,1.27
R1340,Chamberi Express 1340,Z07,Chamberí,grocery_convenience,1,5.8,1.3,medium,false,none,medium,1.04
R1341,Norte Taberna 1341,Z06,Tetuán,spanish_tapas,2,19.0,3.3,medium,false,none,high,1.07
R1342,Golden Hub 1342,Z04,Salamanca,fast_food,2,11.9,1.6,medium,false,random_flash,medium,1.19
R1343,Central Casa 1343,Z01,Centro,spanish_tapas,4,18.6,2.9,medium,false,none,low,1.22
R1344,Bernabeu Box 1344,Z05,Chamartín,fast_food,2,10.8,2.1,small,false,random_flash,high,1.08
R1345,Usera Loco 1345,Z12,Usera,mexican,2,13.4,2.3,small,false,random_flash,low,0.84
R1346,Golden Roma 1346,Z04,Salamanca,pizza,1,16.4,2.6,small,true,lunch_combo,high,1.33
R1347,Bernabeu Bites 1347,Z05,Chamartín,fast_food,4,10.5,1.8,small,true,lunch_combo,high,0.83
R1348,Vical Stack 1348,Z19,Vicálvaro,burger,2,13.6,2.1,medium,true,lunch_combo,medium,1.26
R1349,Cara Smash 1349,Z11,Carabanchel,burger,1,14.1,2.7,large,true,weekend_discount,low,1.0
R1350,Norte Roma 1350,Z06,Tetuán,pizza,2,16.6,2.9,small,false,none,low,1.18
R1351,Golden Kebab 1351,Z04,Salamanca,kebab,3,8.1,2.1,large,false,none,medium,0.86
R1352,Aravaca Go 1352,Z09,Moncloa-Aravaca,fast_food,2,9.9,2.2,small,true,lunch_combo,low,0.7
R1353,Bernabeu Go 1353,Z05,Chamartín,fast_food,2,10.9,2.3,medium,true,weekend_discount,low,1.51
R1354,Vallecas Green 1354,Z13,Puente de Vallecas,healthy,3,12.4,1.8,medium,false,none,low,0.95
R1355,Usera Burger 1355,Z12,Usera,burger,2,12.7,2.1,small,false,random_flash,high,1.04
R1356,Chamberi Taberna 1356,Z07,Chamberí,spanish_tapas,3,20.1,3.2,large,false,none,low,1.13
R1357,Vallecas Smash 1357,Z13,Puente de Vallecas,burger,1,13.8,2.1,medium,true,weekend_discount,low,1.36
R1358,Horta Taberna 1358,Z16,Hortaleza,spanish_tapas,2,17.5,3.3,medium,false,random_flash,medium,0.7
R1359,Norte LaPlaza 1359,Z06,Tetuán,spanish_tapas,1,17.5,3.1,small,false,none,medium,0.85
R1360,Park Roma 1360,Z03,Retiro,pizza,4,16.1,3.0,large,false,random_flash,medium,0.9
R1361,Metropolitano Hub 1361,Z20,San Blas-Canillejas,fast_food,3,10.7,2.0,medium,false,none,high,1.15
R1362,Central Taquería 1362,Z01,Centro,mexican,1,12.3,3.0,large,true,weekend_discount,low,1.31
R1363,Lineal Taberna 1363,Z15,Ciudad Lineal,spanish_tapas,1,17.6,3.0,small,true,healthy_lunch,high,1.04
R1364,Vical Doner 1364,Z19,Vicálvaro,kebab,2,8.6,1.8,small,false,none,medium,0.71
R1365,Vical Burrito 1365,Z19,Vicálvaro,mexican,1,12.5,3.0,small,false,random_flash,medium,1.15
R1366,Lineal Churro 1366,Z15,Ciudad Lineal,dessert,2,9.2,2.0,medium,false,none,medium,0.7
R1367,Bernabeu Bodega 1367,Z05,Chamartín,spanish_tapas,4,17.6,3.4,small,true,healthy_lunch,high,1.08
R1368,Park Tapas 1368,Z03,Retiro,spanish_tapas,2,17.5,3.5,medium,true,healthy_lunch,low,1.03
R1369,Bernabeu Oven 1369,Z05,Chamartín,pizza,2,15.1,2.9,small,true,lunch_combo,high,0.99
R1370,Bernabeu Box 1370,Z05,Chamartín,fast_food,2,11.3,2.2,medium,false,random_flash,low,0.81
R1371,Metropolitano Green 1371,Z20,San Blas-Canillejas,healthy,2,13.1,1.8,small,true,healthy_lunch,high,0.93
R1372,Lineal Kebab 1372,Z15,Ciudad Lineal,kebab,2,9.0,2.1,small,false,none,low,0.87
R1373,Horta Patty 1373,Z16,Hortaleza,burger,1,13.6,2.6,small,false,random_flash,high,0.78
R1374,Park Stack 1374,Z03,Retiro,burger,2,15.0,2.0,medium,false,random_flash,low,0.88
R1375,Verde Slice 1375,Z17,Villaverde,pizza,1,15.2,3.0,large,true,weekend_discount,low,0.89
R1376,Golden Pizzeria 1376,Z04,Salamanca,pizza,3,17.3,2.3,small,true,lunch_combo,medium,0.93
R1377,Horta Patty 1377,Z16,Hortaleza,burger,2,14.4,2.1,small,false,none,low,0.97
R1378,Central Sakura 1378,Z01,Centro,sushi,3,20.3,3.8,medium,false,none,high,0.73
R1379,Chamberi Green 1379,Z07,Chamberí,healthy,2,11.9,2.0,small,false,none,low,1.54
R1380,Horta Express 1380,Z16,Hortaleza,fast_food,1,11.2,2.1,medium,false,random_flash,low,1.11
R1381,Metropolitano Grill 1381,Z20,San Blas-Canillejas,kebab,2,8.6,1.5,small,false,none,high,0.95
R1382,Central Tapas 1382,Z01,Centro,spanish_tapas,3,17.9,2.8,medium,false,none,medium,1.32
R1383,Chamberi District 1383,Z07,Chamberí,burger,2,13.6,2.3,medium,false,random_flash,low,1.11
R1384,Park Bites 1384,Z03,Retiro,fast_food,1,11.1,2.4,small,true,weekend_discount,low,0.8
R1385,Norte Doner 1385,Z06,Tetuán,kebab,3,8.2,1.5,small,false,none,medium,1.17
R1386,Vallecas Roma 1386,Z13,Puente de Vallecas,pizza,2,17.0,2.4,medium,false,none,low,0.78
R1387,Cara Casa 1387,Z11,Carabanchel,spanish_tapas,1,16.8,2.5,medium,false,none,low,0.97
R1388,Usera Mesón 1388,Z12,Usera,spanish_tapas,1,17.9,3.2,large,false,none,low,1.14
R1389,Latina Gelato 1389,Z10,Latina,dessert,2,7.1,1.9,medium,false,none,low,1.24
R1390,Cara Burrito 1390,Z11,Carabanchel,mexican,2,12.1,2.7,medium,true,taco_tuesday_2x1,low,0.7
R1391,Vical Cream 1391,Z19,Vicálvaro,dessert,2,7.5,2.1,medium,true,lunch_combo,medium,1.36
R1392,Lineal Burrito 1392,Z15,Ciudad Lineal,mexican,1,11.9,2.4,medium,false,random_flash,low,0.85
R1393,Usera District 1393,Z12,Usera,burger,2,13.3,2.7,medium,true,weekend_discount,low,0.96
R1394,Horta Doner 1394,Z16,Hortaleza,kebab,2,8.6,2.1,medium,false,none,medium,0.88
R1395,Vallecas Go 1395,Z13,Puente de Vallecas,grocery_convenience,2,7.4,1.4,large,false,none,low,1.2
R1396,Central Smash 1396,Z01,Centro,burger,3,11.6,2.5,small,false,random_flash,medium,1.25
R1397,Central Wasabi 1397,Z01,Centro,sushi,3,19.7,3.4,small,false,none,low,1.13
R1398,Central Bodega 1398,Z01,Centro,spanish_tapas,2,17.5,2.5,medium,false,none,high,1.08
R1399,Cara Go 1399,Z11,Carabanchel,fast_food,2,10.6,1.9,small,false,random_flash,low,0.9
R1400,Golden Cantina 1400,Z04,Salamanca,mexican,1,12.3,2.4,medium,false,none,medium,1.05
R1401,Latina Market 1401,Z10,Latina,grocery_convenience,2,6.0,1.7,small,false,random_flash,medium,0.7
R1402,Golden Doner 1402,Z04,Salamanca,kebab,3,9.0,1.9,medium,false,none,low,1.11
R1403,Chamberi Burger 1403,Z07,Chamberí,burger,2,13.6,2.8,large,false,none,high,1.14
R1404,Morata District 1404,Z14,Moratalaz,burger,2,14.2,2.2,medium,false,random_flash,low,0.79
R1405,Latina Pizzeria 1405,Z10,Latina,pizza,1,16.7,2.4,small,true,weekend_discount,medium,0.77
R1406,Golden Bowl 1406,Z04,Salamanca,healthy,3,13.3,2.3,medium,false,none,high,0.78
R1407,Usera Bites 1407,Z12,Usera,fast_food,2,10.4,2.2,large,true,weekend_discount,medium,1.14
R1408,Golden Oven 1408,Z04,Salamanca,pizza,2,16.9,3.0,medium,false,none,low,1.41
R1409,Metropolitano Slice 1409,Z20,San Blas-Canillejas,pizza,1,16.4,3.0,small,true,weekend_discount,low,0.96
R1410,Chamberi Roma 1410,Z07,Chamberí,pizza,2,16.6,2.6,medium,true,weekend_discount,high,1.03
R1411,Central Brothers 1411,Z01,Centro,kebab,1,7.6,2.1,small,false,none,medium,0.97
R1412,Usera Go 1412,Z12,Usera,fast_food,1,11.2,2.2,medium,true,lunch_combo,medium,0.78
R1413,Monte Burger 1413,Z08,Fuencarral-El Pardo,burger,2,14.3,2.7,medium,false,none,medium,1.13
R1414,Park Zen 1414,Z03,Retiro,sushi,3,20.0,4.5,medium,false,none,low,0.89
R1415,Usera Stack 1415,Z12,Usera,burger,2,14.7,1.9,medium,false,none,low,1.07
R1416,Norte Burrito 1416,Z06,Tetuán,mexican,3,11.7,2.7,medium,true,weekend_discount,low,1.05
R1417,Norte Patty 1417,Z06,Tetuán,burger,1,14.3,2.0,small,false,none,low,0.93
R1418,River Gelato 1418,Z02,Arganzuela,dessert,2,7.6,1.6,small,true,lunch_combo,low,1.11
R1419,Park Dessert 1419,Z03,Retiro,dessert,1,8.2,1.5,large,false,none,medium,0.83
R1420,Norte Fresh 1420,Z06,Tetuán,healthy,3,11.3,1.7,large,false,none,low,1.04
R1421,Bernabeu Corner 1421,Z05,Chamartín,fast_food,3,12.0,1.7,small,false,none,medium,0.86
R1422,Central Go 1422,Z01,Centro,grocery_convenience,1,6.8,1.5,small,true,healthy_lunch,low,1.24
R1423,Aravaca Bites 1423,Z09,Moncloa-Aravaca,fast_food,1,10.9,1.9,medium,true,lunch_combo,low,0.99
R1424,Bernabeu Bites 1424,Z05,Chamartín,fast_food,2,11.8,1.9,medium,false,random_flash,medium,0.9
R1425,Vallecas Cantina 1425,Z13,Puente de Vallecas,mexican,3,12.0,2.6,medium,true,taco_tuesday_2x1,medium,1.18
R1426,Villa Corner 1426,Z18,Villa de Vallecas,fast_food,1,11.0,1.6,small,true,lunch_combo,medium,1.05
R1427,Lineal Gelato 1427,Z15,Ciudad Lineal,dessert,2,8.0,1.4,small,false,none,medium,1.4
R1428,Chamberi Corner 1428,Z07,Chamberí,fast_food,3,11.5,1.7,medium,false,none,medium,1.33
R1429,Vallecas Roma 1429,Z13,Puente de Vallecas,pizza,3,15.9,3.2,medium,true,lunch_combo,low,1.23
R1430,Monte Brothers 1430,Z08,Fuencarral-El Pardo,kebab,2,8.6,2.0,small,false,none,low,0.7
R1431,Golden Mart 1431,Z04,Salamanca,grocery_convenience,2,6.9,1.8,small,false,none,high,0.92
R1432,Park Grill 1432,Z03,Retiro,burger,3,14.0,2.8,medium,false,random_flash,medium,1.39
R1433,Norte Loco 1433,Z06,Tetuán,mexican,1,13.5,3.2,small,true,taco_tuesday_2x1,low,1.18
R1434,Chamberi Casa 1434,Z07,Chamberí,spanish_tapas,3,18.9,2.8,small,false,none,low,1.08
R1435,Vical Slice 1435,Z19,Vicálvaro,pizza,2,16.4,2.9,small,true,weekend_discount,medium,0.88
R1436,Norte Go 1436,Z06,Tetuán,fast_food,1,11.0,1.9,large,false,none,low,0.9
R1437,Usera Go 1437,Z12,Usera,fast_food,1,11.2,2.4,small,false,random_flash,low,1.09
R1438,Norte Taco 1438,Z06,Tetuán,mexican,1,12.8,3.2,small,true,taco_tuesday_2x1,high,1.08
R1439,Villa Taberna 1439,Z18,Villa de Vallecas,spanish_tapas,3,17.2,2.7,medium,true,healthy_lunch,low,1.01
R1440,Park Tokyo 1440,Z03,Retiro,sushi,3,21.3,4.0,small,false,random_flash,medium,0.79
R1441,Bernabeu Patty 1441,Z05,Chamartín,burger,3,13.4,2.2,medium,true,lunch_combo,medium,1.27
R1442,Golden Mart 1442,Z04,Salamanca,grocery_convenience,2,7.1,1.6,small,true,healthy_lunch,low,1.29
R1443,Park Express 1443,Z03,Retiro,grocery_convenience,1,7.8,1.6,medium,false,none,low,1.14
R1444,River Brothers 1444,Z02,Arganzuela,kebab,2,7.8,1.6,medium,true,healthy_lunch,medium,0.78
R1445,Park Go 1445,Z03,Retiro,fast_food,3,11.2,2.3,medium,false,none,low,0.83
R1446,Horta Tokyo 1446,Z16,Hortaleza,sushi,2,20.5,4.7,medium,false,none,medium,0.75
R1447,Horta Smash 1447,Z16,Hortaleza,burger,2,11.6,2.1,large,true,weekend_discount,low,1.04
R1448,Metropolitano Dessert 1448,Z20,San Blas-Canillejas,dessert,1,8.1,1.7,small,false,random_flash,high,1.01
R1449,River LaPlaza 1449,Z02,Arganzuela,spanish_tapas,1,18.9,3.4,medium,false,random_flash,medium,1.22
R1450,Monte Grill 1450,Z08,Fuencarral-El Pardo,kebab,1,9.1,1.5,large,false,none,medium,0.71
R1451,Aero Tokyo 1451,Z21,Barajas,sushi,2,19.4,4.5,medium,false,none,low,1.14
R1452,Villa Doner 1452,Z18,Villa de Vallecas,kebab,3,9.2,1.6,large,false,none,low,0.89
R1453,Cara Burrito 1453,Z11,Carabanchel,mexican,1,12.7,3.2,medium,true,taco_tuesday_2x1,low,0.99
R1454,Metropolitano Bodega 1454,Z20,San Blas-Canillejas,spanish_tapas,2,19.9,2.4,large,false,none,medium,0.75
R1455,Lineal Mesón 1455,Z15,Ciudad Lineal,spanish_tapas,1,18.7,3.2,small,true,healthy_lunch,medium,0.99
R1456,Aero Loco 1456,Z21,Barajas,mexican,1,12.9,2.6,small,true,taco_tuesday_2x1,medium,0.97
R1457,River Now 1457,Z02,Arganzuela,grocery_convenience,1,6.6,1.4,large,false,random_flash,medium,0.78
R1458,River Mart 1458,Z02,Arganzuela,grocery_convenience,3,6.7,1.2,small,true,healthy_lunch,low,0.76
R1459,Metropolitano Hub 1459,Z20,San Blas-Canillejas,fast_food,3,11.6,1.7,medium,false,none,medium,1.13
R1460,River Shawarma 1460,Z02,Arganzuela,kebab,2,8.8,1.6,medium,false,none,medium,1.06
R1461,Central Sweet 1461,Z01,Centro,dessert,4,8.3,1.8,medium,true,weekend_discount,low,1.24
R1462,Morata Oven 1462,Z14,Moratalaz,pizza,3,16.3,3.1,medium,true,lunch_combo,medium,0.82
R1463,Latina Roll 1463,Z10,Latina,sushi,2,24.8,3.6,medium,false,none,low,1.23
R1464,Morata Pizzeria 1464,Z14,Moratalaz,pizza,2,16.2,2.5,medium,true,weekend_discount,low,0.97
R1465,Norte Pizzeria 1465,Z06,Tetuán,pizza,3,17.8,2.3,medium,false,random_flash,medium,0.93
R1466,River Corner 1466,Z02,Arganzuela,fast_food,2,9.9,1.7,medium,false,none,low,0.9
R1467,Golden Burrito 1467,Z04,Salamanca,mexican,2,13.2,2.5,large,true,taco_tuesday_2x1,medium,1.05
R1468,Norte Hub 1468,Z06,Tetuán,fast_food,3,12.8,1.9,medium,false,none,medium,0.94
R1469,Central Grill 1469,Z01,Centro,burger,3,15.3,2.5,large,true,lunch_combo,medium,0.8
R1470,Golden Pizza 1470,Z04,Salamanca,pizza,2,16.4,2.5,small,false,none,medium,1.41
R1471,Monte Dessert 1471,Z08,Fuencarral-El Pardo,dessert,2,7.2,1.7,medium,true,lunch_combo,low,0.87
R1472,Vallecas Corner 1472,Z13,Puente de Vallecas,fast_food,1,10.5,1.7,small,false,none,high,1.26
R1473,Verde Hub 1473,Z17,Villaverde,fast_food,2,11.3,2.4,large,true,weekend_discount,medium,1.07
R1474,Park Dessert 1474,Z03,Retiro,dessert,3,7.9,1.6,medium,true,weekend_discount,low,0.98
R1475,Horta Burrito 1475,Z16,Hortaleza,mexican,1,12.3,3.0,medium,true,taco_tuesday_2x1,low,0.98
R1476,Central District 1476,Z01,Centro,burger,2,14.3,2.1,large,true,lunch_combo,low,0.97
R1477,Golden Kebab 1477,Z04,Salamanca,kebab,3,9.0,1.4,small,false,none,low,1.35
R1478,Usera Taquería 1478,Z12,Usera,mexican,2,13.7,2.9,small,true,taco_tuesday_2x1,high,0.97
R1479,Central Slice 1479,Z01,Centro,pizza,2,16.1,2.5,small,false,random_flash,medium,1.11
R1480,Bernabeu Zen 1480,Z05,Chamartín,sushi,4,21.6,3.7,small,false,none,medium,0.75
